G_ID,GDAY_DS,T_ID,VS_T_ID,HEADER_NO,TB_SC,CG_CK,WLS,HOLD,INN2,BF,PA,AB,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,WP,BK,ERR,R,ER,P_WHIP_RT,P2_WHIP_RT,CB_WHIP_RT
20170402LGWO0,20170402,LG,WO,0,T,0,W,2,27,136,33,28,3,1,0,0,1,1,0,1,4,0,0,6,0,1,0,0,2,1,1.2,0.666666667,0.6
20170402LTNC0,20170402,NC,LT,0,B,0,L,0,27,170,45,37,13,2,0,5,1,0,0,1,5,0,2,10,1,1,0,0,12,12,1.875,2.307692308,2.25
20170402LTNC0,20170402,LT,NC,0,T,0,W,1,27,149,36,31,4,0,1,0,2,0,0,0,4,0,1,10,1,0,0,0,4,4,1.5,0.6,1.0
20170404NCHH0,20170404,HH,NC,0,B,0,W,0,27,139,34,31,3,1,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0.75,1.0,0.6
20170404NCHH0,20170404,NC,HH,0,T,0,L,0,24,140,37,31,10,3,0,1,0,1,2,0,2,0,2,5,2,1,0,0,6,5,1.0909090909999999,3.0,0.545454545
20170404OBKT0,20170404,KT,OB,0,B,0,L,0,27,147,40,32,8,3,0,0,3,0,0,1,5,0,2,4,1,0,0,0,2,2,1.363636364,1.4444444440000002,2.0
20170404OBKT0,20170404,OB,KT,0,T,0,W,1,27,139,32,30,3,0,0,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0.0,0.5555555560000001,0.6
20170404SKHT0,20170404,HT,SK,0,B,0,W,0,27,136,33,29,5,1,0,0,0,1,0,0,4,0,0,10,2,0,0,0,1,1,3.0,1.333333333,1.0
20170404SKHT0,20170404,SK,HT,0,T,0,L,0,24,139,34,29,6,3,0,0,1,0,0,0,3,0,2,4,1,0,0,0,6,5,2.4,1.411764706,1.333333333
20170404SSLG0,20170404,LG,SS,0,B,0,W,0,27,133,37,35,7,0,0,0,0,0,0,0,1,0,1,12,0,1,0,0,0,0,0.0,1.0,0.3
20170404SSLG0,20170404,SS,LG,0,T,0,L,0,24,158,44,41,16,2,0,0,2,0,0,0,2,0,1,5,0,0,0,0,11,6,2.1,6.0,2.25
20170404WOLT0,20170404,LT,WO,0,B,0,W,0,27,130,37,33,9,0,0,1,0,0,0,1,3,0,0,5,1,0,0,0,2,2,1.0,3.0,1.6666666669999999
20170404WOLT0,20170404,WO,LT,0,T,0,L,0,24,111,31,31,9,1,0,2,1,1,0,0,0,0,0,7,1,0,0,0,5,5,3.0,9.0,1.5
20170406NCHH0,20170406,HH,NC,0,B,0,L,0,27,150,39,35,11,1,0,0,0,0,1,0,1,0,2,8,3,0,0,0,5,5,0.9,1.928571429,2.142857143
20170406NCHH0,20170406,NC,HH,0,T,0,W,1,27,136,37,34,8,1,0,1,0,0,0,0,1,0,2,7,2,0,0,0,2,2,0.5,0.75,1.875
20170406OBKT0,20170406,KT,OB,0,B,0,W,2,27,131,36,34,7,0,0,1,0,0,0,0,1,0,1,11,0,0,0,0,1,1,0.0,1.0,1.0
20170406OBKT0,20170406,OB,KT,0,T,0,L,0,24,144,38,28,8,2,0,1,1,0,2,0,8,1,0,10,1,0,0,0,5,5,1.8,2.0526315790000003,3.0
20170406SKHT0,20170406,HT,SK,0,B,0,W,1,27,156,37,34,8,1,0,2,2,0,0,1,2,0,0,5,0,0,0,0,4,4,0.857142857,1.2272727270000001,1.5
20170406SKHT0,20170406,SK,HT,0,T,0,L,0,24,142,38,32,10,2,0,0,3,1,0,0,5,0,1,10,1,2,0,0,6,6,2.625,2.1,2.142857143
20170406SSLG0,20170406,LG,SS,0,B,0,W,0,27,105,31,31,4,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0.0,0.6,0.3
20170406SSLG0,20170406,SS,LG,0,T,0,L,0,24,134,34,29,8,0,1,1,0,1,1,1,3,0,0,6,0,1,0,0,4,3,1.285714286,1.5,2.142857143
20170406WOLT0,20170406,LT,WO,0,B,0,W,0,27,114,34,34,8,1,0,2,0,0,0,0,0,0,0,5,0,0,0,0,3,3,0.0,0.666666667,2.142857143
20170406WOLT0,20170406,WO,LT,0,T,0,L,0,24,131,41,37,17,3,1,2,0,1,0,3,1,0,0,7,0,1,0,0,12,12,3.5,2.5714285709999998,1.8
20170407HHHT0,20170407,HT,HH,0,B,1,W,0,27,115,38,37,10,2,1,0,0,0,0,0,1,0,0,3,1,0,0,0,2,2,0.375,0.7142857140000001,1.0
20170407HHHT0,20170407,HH,HT,0,T,0,L,0,24,107,32,27,7,2,0,0,0,1,2,1,1,1,1,3,0,1,0,0,4,4,1.125,1.4,0.272727273
20170407LGLT0,20170407,LT,LG,0,B,0,L,0,27,159,37,35,10,3,0,0,0,0,0,0,1,0,1,8,1,0,0,0,6,6,1.5,0.75,0.9
20170407LGLT0,20170407,LG,LT,0,T,0,W,3,27,135,37,31,5,1,0,1,0,0,1,0,4,0,1,12,1,0,0,0,4,1,1.125,0.9,0.6
20170407NCSK0,20170407,SK,NC,0,B,0,L,0,27,153,42,34,10,1,0,1,2,0,2,0,4,0,2,8,1,0,0,0,5,5,1.6666666669999999,1.5555555559999998,2.25
20170407NCSK0,20170407,NC,SK,0,T,0,W,2,27,148,35,32,6,0,0,1,1,0,0,0,2,0,1,9,1,0,0,1,3,2,3.0,0.8888888890000001,0.9
20170407SSKT0,20170407,KT,SS,0,B,0,W,0,27,131,36,33,8,0,0,1,1,1,0,0,3,0,0,7,1,0,0,0,2,2,2.0,1.222222222,1.333333333
20170407SSKT0,20170407,SS,KT,0,T,0,L,0,26,122,36,29,7,0,0,0,1,0,2,1,4,0,0,7,1,0,0,0,3,3,3.0,1.269230769,2.142857143
20170407WOOB0,20170407,OB,WO,0,B,0,L,0,27,161,41,37,11,6,1,1,2,0,0,0,4,0,0,4,1,0,0,0,7,6,1.875,1.9090909090000001,2.625
20170407WOOB0,20170407,WO,OB,0,T,0,W,0,27,168,40,36,9,1,0,0,0,0,0,0,3,0,1,6,0,1,0,0,3,3,2.4,1.0,0.5
20170408HHHT0,20170408,HT,HH,0,B,0,L,0,27,177,42,38,12,2,1,0,0,0,0,0,4,0,0,7,1,1,0,1,4,3,2.1,1.7777777780000001,1.363636364
20170408HHHT0,20170408,HH,HT,0,T,0,W,0,27,115,33,24,3,0,0,0,2,1,2,1,6,0,0,3,1,0,0,0,3,3,1.5,1.0,0.818181818
20170408LGLT0,20170408,LT,LG,0,B,0,W,0,27,162,42,39,14,3,1,1,1,1,0,0,3,1,0,7,1,0,0,0,6,6,1.0909090909999999,1.888888889,1.0
20170408LGLT0,20170408,LG,LT,0,T,0,L,0,26,147,40,36,15,2,0,4,0,1,1,0,3,1,0,4,1,1,0,0,8,8,1.125,2.076923077,3.857142857
20170408NCSK0,20170408,SK,NC,0,B,0,W,1,27,159,35,31,4,1,0,0,0,0,0,0,4,0,0,10,0,0,1,0,2,2,1.8,0.23076923100000002,1.5
20170408NCSK0,20170408,NC,SK,0,T,0,L,0,24,162,40,38,13,0,0,6,0,1,0,0,2,0,0,10,1,4,0,0,9,9,1.0,1.9090909090000001,2.25
20170408SSKT0,20170408,KT,SS,0,B,0,W,4,27,138,36,31,7,0,0,0,0,1,1,0,4,0,0,4,1,0,0,0,0,0,1.0,1.222222222,0.545454545
20170408SSKT0,20170408,SS,KT,0,T,1,L,0,24,84,28,26,3,0,0,0,0,0,1,0,1,0,0,5,0,0,0,0,1,1,0.75,0.5,0.857142857
20170408WOOB0,20170408,OB,WO,0,B,0,L,0,27,185,49,46,20,3,0,2,0,0,0,0,2,0,1,6,1,0,0,0,13,13,3.0,3.0,3.375
20170408WOOB0,20170408,WO,OB,0,T,0,W,2,27,185,46,43,16,4,0,0,1,0,0,0,3,0,0,6,0,1,0,0,10,10,3.0,0.857142857,2.0
20170409HHHT0,20170409,HT,HH,0,B,0,W,2,27,141,37,35,13,0,0,0,0,2,0,1,1,0,0,4,1,1,0,1,2,2,0.333333333,1.5555555559999998,1.5
20170409HHHT0,20170409,HH,HT,0,T,0,L,0,24,118,32,30,9,1,0,1,1,0,0,0,2,0,0,4,3,0,0,0,3,3,0.0,1.375,0.9
20170409LGLT0,20170409,LT,LG,0,B,0,W,0,27,153,36,31,5,2,0,0,1,0,0,0,4,0,1,9,1,0,0,0,1,1,1.0,0.5,1.5
20170409LGLT0,20170409,LG,LT,0,T,0,L,0,24,165,44,34,10,4,0,2,1,0,0,0,5,0,5,12,0,1,0,0,7,7,1.8,1.9090909090000001,2.25
20170409NCSK0,20170409,SK,NC,0,B,0,W,1,27,175,43,38,12,1,0,0,1,1,0,0,4,1,1,10,1,0,0,0,5,5,2.0,3.666666667,3.5
20170409NCSK0,20170409,NC,SK,0,T,0,L,0,24,160,43,36,13,2,0,2,0,1,0,0,5,0,2,7,0,1,0,0,8,8,1.8,2.666666667,6.0
20170409SSKT0,20170409,KT,SS,0,B,1,W,0,27,113,30,29,4,0,0,0,0,0,0,0,0,0,1,11,2,0,0,0,0,0,3.0,0.0,0.0
20170409SSKT0,20170409,SS,KT,0,T,0,L,0,24,131,31,28,7,1,0,0,0,0,0,1,2,0,0,4,1,0,0,0,3,3,2.4,1.588235294,2.142857143
20170409WOOB0,20170409,OB,WO,0,B,0,L,0,27,157,47,44,19,2,0,1,0,1,0,0,3,0,0,5,2,0,0,1,13,8,4.8,5.25,4.5
20170409WOOB0,20170409,WO,OB,0,T,0,W,0,27,112,34,30,3,0,0,1,0,0,0,0,4,0,0,5,0,0,0,0,2,2,1.5,0.0,0.6
20170411HHSS0,20170411,SS,HH,0,B,0,L,1,30,186,50,43,14,1,0,1,1,0,0,0,7,0,0,7,0,0,0,0,11,11,5.4,2.0,2.7
20170411HHSS0,20170411,HH,SS,0,T,0,W,0,30,186,50,44,15,3,1,1,0,0,1,1,3,0,1,8,0,0,0,0,8,7,1.75,1.9090909090000001,1.636363636
20170411HTOB0,20170411,OB,HT,0,B,0,W,0,27,150,35,34,8,2,0,0,0,0,0,0,1,0,0,5,0,0,0,0,4,4,4.0,0.857142857,1.0
20170411HTOB0,20170411,HT,OB,0,T,0,L,0,24,212,50,43,21,6,1,0,5,0,0,2,5,0,0,3,0,1,0,1,16,16,3.0,4.0,1.9090909090000001
20170411KTWO0,20170411,WO,KT,0,B,0,W,0,27,113,35,34,8,1,0,0,1,1,0,0,1,0,0,5,0,0,0,0,2,2,0.857142857,0.333333333,1.5
20170411KTWO0,20170411,KT,WO,0,T,0,L,0,24,161,45,40,17,5,1,2,0,0,0,0,4,0,1,6,1,0,0,0,12,12,2.333333333,2.625,6.0
20170411LGNC0,20170411,NC,LG,0,B,0,W,1,27,187,44,34,6,0,0,0,3,0,1,0,8,0,1,15,0,4,0,0,3,2,2.333333333,1.5555555559999998,1.875
20170411LGNC0,20170411,LG,NC,0,T,0,L,0,24,119,33,28,7,2,0,0,0,0,1,2,1,0,1,9,0,0,0,0,4,4,0.375,1.0,1.0
20170411LTSK0,20170411,SK,LT,0,B,0,L,0,27,160,45,34,8,1,0,1,1,0,0,1,8,0,2,8,1,0,0,1,6,5,1.75,2.1176470590000003,2.625
20170411LTSK0,20170411,LT,SK,0,T,0,W,1,27,162,38,36,10,1,0,2,0,0,0,0,1,0,1,9,1,1,0,0,4,4,0.5,1.0,1.5
20170412HHSS0,20170412,SS,HH,0,B,0,L,0,27,130,35,31,7,1,1,0,0,0,0,1,3,0,0,9,3,0,0,0,5,5,2.4,1.363636364,2.142857143
20170412HHSS0,20170412,HH,SS,0,T,0,W,0,27,147,38,35,8,1,0,1,0,0,0,0,2,0,1,8,1,0,0,0,3,3,0.0,0.6,0.6
20170412HTOB0,20170412,OB,HT,0,B,0,L,0,27,163,44,36,9,3,1,0,2,0,2,1,5,0,0,5,0,0,0,1,8,5,1.153846154,2.0,1.6666666669999999
20170412HTOB0,20170412,HT,OB,0,T,0,W,2,27,155,38,33,7,2,0,0,0,0,0,0,4,0,1,11,2,0,0,0,4,2,1.2,1.5,2.5
20170412KTWO0,20170412,WO,KT,0,B,0,W,2,27,147,38,32,8,4,0,0,1,1,0,1,4,1,1,7,2,0,0,0,3,2,1.5,1.333333333,2.5
20170412KTWO0,20170412,KT,WO,0,T,0,L,0,24,142,37,32,8,0,0,0,1,0,0,1,3,0,1,8,1,0,0,1,5,3,3.0,1.375,0.666666667
20170412LGNC0,20170412,NC,LG,0,B,0,W,2,27,131,34,32,5,0,0,0,0,0,0,0,1,0,1,10,1,0,0,0,0,0,0.0,0.625,1.0
20170412LGNC0,20170412,LG,NC,0,T,0,L,0,24,156,39,35,10,0,0,2,0,0,0,0,4,1,0,9,0,1,0,0,5,2,2.5,1.434782609,4.2
20170412LTSK0,20170412,SK,LT,0,B,0,W,0,36,174,48,45,12,0,0,0,1,0,0,0,3,0,0,15,3,0,0,0,1,1,0.6,1.25,1.5
20170412LTSK0,20170412,LT,SK,0,T,0,L,0,33,185,48,40,9,2,0,0,0,0,1,1,5,3,1,14,2,1,0,0,2,1,1.0,1.2727272729999999,1.5
20170413HHSS0,20170413,SS,HH,0,B,0,W,0,27,140,32,30,4,2,0,1,0,0,0,0,2,1,0,10,1,0,0,0,1,1,1.0,0.75,0.6
20170413HHSS0,20170413,HH,SS,0,T,0,L,0,24,130,35,29,6,2,0,0,1,0,0,0,6,0,0,3,2,1,0,0,5,4,2.0,1.434782609,1.714285714
20170413HTOB0,20170413,OB,HT,0,B,0,L,0,27,150,40,33,8,1,0,0,0,0,1,1,5,0,0,7,0,0,0,1,4,4,1.2,1.928571429,5.4
20170413HTOB0,20170413,HT,OB,0,T,0,W,2,27,151,39,35,12,1,0,1,0,1,0,1,3,0,0,4,0,1,0,0,3,3,1.0,1.846153846,0.5
20170413KTWO0,20170413,WO,KT,0,B,0,L,2,27,168,43,39,13,4,0,1,2,0,0,0,4,0,0,2,1,0,0,0,7,7,1.875,1.8333333330000001,1.8
20170413KTWO0,20170413,KT,WO,0,T,0,W,0,27,160,41,37,9,1,0,0,0,0,0,0,4,0,0,9,1,1,0,1,6,2,1.5,1.2352941179999999,2.0
20170413LGNC0,20170413,NC,LG,0,B,0,W,1,27,156,36,29,5,1,0,0,1,1,0,0,7,0,0,11,2,0,0,0,1,1,0.375,1.2,1.875
20170413LGNC0,20170413,LG,NC,0,T,0,L,0,24,110,32,29,7,1,0,1,0,1,0,0,3,1,0,1,1,0,0,0,3,3,9.0,1.363636364,0.9
20170413LTSK0,20170413,SK,LT,0,B,0,W,3,27,168,42,38,12,1,0,3,1,0,0,0,4,0,0,8,1,0,0,0,10,10,3.75,1.375,2.0
20170413LTSK0,20170413,LT,SK,0,T,0,L,0,24,174,41,34,13,0,0,3,0,0,0,2,3,0,2,7,1,1,0,0,11,11,5.0,1.636363636,4.5
20170414KTLG0,20170414,LG,KT,0,B,0,W,1,27,116,34,34,9,1,0,1,0,0,0,0,0,0,0,8,2,1,0,0,2,2,0.75,1.0,1.0
20170414KTLG0,20170414,KT,LG,0,T,0,L,0,24,120,34,32,10,1,0,1,0,0,0,0,2,0,0,4,2,0,0,0,5,5,2.0,1.5,3.5
20170414OBNC0,20170414,NC,OB,0,B,0,L,0,27,211,53,38,13,1,0,2,0,0,0,1,12,0,2,5,0,1,0,0,10,10,1.6875,4.125,3.75
20170414OBNC0,20170414,OB,NC,0,T,0,W,0,27,139,40,37,10,1,1,0,0,0,0,1,1,0,1,10,0,1,0,1,6,2,1.285714286,1.0,0.5
20170414SKHH0,20170414,HH,SK,0,B,0,L,0,27,137,45,35,11,2,0,1,1,0,1,2,5,0,2,4,0,1,0,0,6,4,1.071428571,2.333333333,1.2
20170414SKHH0,20170414,SK,HH,0,T,0,W,0,27,131,34,32,6,1,0,1,1,0,0,0,1,0,1,12,1,0,0,0,2,1,0.6,0.333333333,0.6
20170414SSLT0,20170414,LT,SS,0,B,0,W,0,27,177,42,36,10,1,0,1,1,0,1,0,5,1,0,12,1,2,2,0,6,5,1.0909090909999999,1.714285714,2.0
20170414SSLT0,20170414,SS,LT,0,T,0,L,0,24,146,37,31,9,1,1,0,2,0,0,0,5,0,1,4,2,1,0,0,9,7,10.5,2.538461538,4.2
20170414WOHT0,20170414,HT,WO,0,B,1,W,0,27,127,36,34,7,0,0,1,0,0,0,0,1,0,1,9,0,0,0,0,2,2,0.857142857,0.8888888890000001,1.714285714
20170414WOHT0,20170414,WO,HT,0,T,0,L,0,24,95,32,29,7,3,0,1,2,1,0,1,1,0,1,1,0,0,0,0,3,3,0.375,1.0,1.333333333
20170415KTLG0,20170415,LG,KT,0,B,0,L,0,30,162,40,30,3,1,0,0,2,1,1,1,5,0,3,6,0,3,0,0,1,1,1.333333333,0.8,0.5
20170415KTLG0,20170415,KT,LG,0,T,0,W,0,30,109,36,34,7,2,0,0,0,1,1,0,1,0,0,6,1,0,0,0,0,0,0.0,0.8,0.272727273
20170415OBNC0,20170415,NC,OB,0,B,0,L,0,27,176,48,40,14,1,0,3,0,0,1,0,5,0,2,6,0,0,0,0,11,11,4.2,3.6,1.0909090909999999
20170415OBNC0,20170415,OB,NC,0,T,0,W,0,27,163,39,36,11,1,1,0,0,0,0,0,2,0,1,6,2,0,0,0,2,2,1.6666666669999999,1.0,1.2
20170415SKHH0,20170415,HH,SK,0,B,0,L,0,27,182,47,41,17,5,1,3,2,1,0,0,6,1,0,8,1,0,0,0,12,12,3.75,2.454545455,2.333333333
20170415SKHH0,20170415,SK,HH,0,T,0,W,0,27,180,44,39,13,1,0,0,0,0,1,0,4,0,0,8,0,0,1,0,4,3,1.714285714,1.6666666669999999,1.5
20170415SSLT0,20170415,LT,SS,0,B,0,W,1,27,161,40,36,11,1,1,1,0,0,1,0,2,0,1,8,1,0,0,0,4,3,1.0,1.4444444440000002,1.2
20170415SSLT0,20170415,SS,LT,0,T,0,L,0,24,155,42,31,9,1,1,0,0,0,0,1,7,0,3,6,1,1,0,1,6,5,1.5,2.0,4.5
20170415WOHT0,20170415,HT,WO,0,B,0,W,0,27,130,37,37,13,2,0,0,0,0,0,0,0,0,0,6,3,0,0,0,2,2,0.818181818,0.0,1.2
20170415WOHT0,20170415,WO,HT,0,T,0,L,0,24,112,35,34,12,1,0,1,2,0,0,0,1,0,0,2,2,0,0,0,5,5,0.857142857,12.0,1.333333333
20170416KTLG0,20170416,LG,KT,0,B,0,W,2,27,178,44,41,14,1,0,1,0,0,0,0,3,0,0,8,1,0,0,0,5,4,1.0,1.636363636,1.6666666669999999
20170416KTLG0,20170416,KT,LG,0,T,0,L,0,24,163,45,39,16,1,1,2,0,0,0,0,5,0,1,4,1,2,0,1,12,11,4.285714286,4.0,6.0
20170416OBNC0,20170416,NC,OB,0,B,0,W,2,27,150,36,30,6,0,0,0,1,1,0,0,6,0,0,7,2,0,0,0,0,0,0.666666667,0.5,1.333333333
20170416OBNC0,20170416,OB,NC,0,T,0,L,0,24,144,36,33,11,3,0,0,1,0,0,0,2,0,1,6,3,0,0,0,4,4,2.0,5.0,1.6666666669999999
20170416SKHH0,20170416,HH,SK,0,B,0,L,0,27,170,42,35,12,4,1,1,0,1,0,2,3,0,2,7,1,1,0,0,10,10,1.8,1.363636364,1.875
20170416SKHH0,20170416,SK,HH,0,T,0,W,0,27,138,35,31,6,0,0,0,0,0,1,1,2,0,0,8,0,0,0,0,1,1,0.0,1.333333333,1.5
20170416SSLT0,20170416,LT,SS,0,B,0,L,0,27,153,37,34,10,2,0,0,0,1,0,1,2,0,0,6,0,0,0,0,3,3,1.285714286,1.6666666669999999,1.333333333
20170416SSLT0,20170416,SS,LT,0,T,0,W,1,27,124,33,31,8,1,0,0,0,3,0,0,2,0,0,7,1,0,0,0,0,0,0.0,1.2,0.545454545
20170416WOHT0,20170416,HT,WO,0,B,0,W,3,27,181,44,38,13,2,0,0,1,1,0,1,4,0,1,9,0,0,0,0,6,6,2.0,1.8,1.0909090909999999
20170416WOHT0,20170416,WO,HT,0,T,0,L,0,24,110,38,32,11,1,0,0,1,0,1,2,3,1,0,4,0,0,0,0,7,7,1.363636364,1.3043478259999999,2.142857143
20170418HTKT0,20170418,KT,HT,0,B,0,L,0,27,171,39,38,11,3,0,1,0,0,0,0,1,0,0,7,1,0,0,0,5,5,2.4,1.285714286,0.818181818
20170418HTKT0,20170418,HT,KT,0,T,1,W,0,27,122,32,31,7,0,1,0,0,1,0,0,1,0,0,6,1,0,0,0,0,0,0.0,0.5,1.2
20170418LGHH0,20170418,HH,LG,0,B,0,W,0,27,147,37,34,9,0,0,0,1,0,1,0,1,0,1,11,1,1,0,0,2,2,0.75,1.111111111,0.272727273
20170418LGHH0,20170418,LG,HH,0,T,0,L,0,25,133,34,31,6,1,1,0,0,1,1,0,2,0,0,4,2,0,0,2,3,2,0.5,0.96,1.5
20170418NCLT0,20170418,LT,NC,0,B,0,L,0,27,139,43,39,14,2,0,4,0,0,1,0,2,0,1,7,0,0,0,0,8,8,1.0,1.6666666669999999,1.8
20170418NCLT0,20170418,NC,LT,0,T,0,W,0,27,144,40,35,11,1,0,0,0,0,1,1,3,0,0,9,1,0,1,0,3,3,0.9,1.941176471,2.0
20170418SSOB0,20170418,OB,SS,0,B,0,D,0,36,209,48,43,10,1,0,2,1,1,0,0,5,0,0,9,2,0,0,0,3,3,0.666666667,1.25,1.0
20170418SSOB0,20170418,SS,OB,0,T,0,D,0,36,220,51,44,10,2,0,0,0,0,0,0,6,0,1,9,2,0,0,0,3,3,1.2,1.333333333,1.384615385
20170418WOSK0,20170418,SK,WO,0,B,0,W,1,27,138,37,35,8,1,1,1,0,0,0,0,2,0,0,9,0,0,0,0,4,4,1.2,0.666666667,1.5
20170418WOSK0,20170418,WO,SK,0,T,0,L,0,24,109,34,32,9,1,0,2,0,0,1,0,0,0,1,5,1,0,0,1,7,6,0.0,2.0,1.5
20170419HTKT0,20170419,KT,HT,0,B,0,W,2,27,140,39,34,9,2,0,0,0,0,1,0,3,0,1,6,1,0,0,0,1,1,0.3,1.333333333,1.0
20170419HTKT0,20170419,HT,KT,0,T,0,L,0,24,135,34,31,10,3,0,0,0,1,1,0,2,0,0,5,1,0,0,1,3,3,2.4,1.5,2.142857143
20170419LGHH0,20170419,HH,LG,0,B,0,W,0,27,122,33,31,4,0,0,0,1,0,0,0,0,0,2,6,2,0,0,0,0,0,0.0,0.5,0.75
20170419LGHH0,20170419,LG,HH,0,T,0,L,0,24,113,33,29,8,1,0,0,0,1,0,0,4,0,0,4,1,0,0,0,3,3,3.0,1.6666666669999999,1.875
20170419NCLT0,20170419,LT,NC,0,B,0,L,0,27,173,47,42,16,2,1,2,1,0,0,1,3,0,1,11,0,0,0,0,8,8,1.5,3.428571429,2.333333333
20170419NCLT0,20170419,NC,LT,0,T,0,W,0,27,141,37,33,7,1,0,0,1,0,0,0,4,0,0,9,1,0,0,0,2,2,1.5,1.5,0.545454545
20170419SSOB0,20170419,OB,SS,0,B,0,W,0,27,133,32,30,4,1,0,0,0,1,0,0,2,0,0,8,0,0,0,0,1,1,0.75,0.666666667,0.6
20170419SSOB0,20170419,SS,OB,0,T,0,L,0,26,124,36,31,9,1,1,1,1,0,2,0,3,0,0,6,2,0,0,0,2,2,1.125,1.384615385,1.5
20170419WOSK0,20170419,SK,WO,0,B,0,W,2,27,153,36,32,6,1,0,0,0,0,0,0,4,0,0,5,3,0,0,0,3,3,1.8,0.84,1.333333333
20170419WOSK0,20170419,WO,SK,0,T,0,L,0,24,137,35,30,7,1,0,2,1,0,2,0,2,0,1,7,0,0,0,0,5,5,0.75,1.0909090909999999,0.666666667
20170420HTKT0,20170420,KT,HT,0,B,0,L,0,27,166,41,37,13,4,0,0,2,0,0,0,3,0,1,5,3,1,0,0,9,9,3.0,5.25,1.0
20170420HTKT0,20170420,HT,KT,0,T,0,W,0,27,143,36,34,6,1,0,2,0,0,0,0,2,0,0,14,0,0,0,0,2,2,0.6,1.0,1.5
20170420LGHH0,20170420,HH,LG,0,B,0,L,0,27,149,35,32,10,2,0,0,0,2,0,1,2,0,0,6,1,1,0,0,4,3,1.5,1.333333333,1.6666666669999999
20170420LGHH0,20170420,LG,HH,0,T,0,W,3,27,152,37,34,7,1,0,0,1,0,0,0,3,0,0,10,0,2,0,0,3,3,1.285714286,1.111111111,1.0
20170420NCLT0,20170420,LT,NC,0,B,0,L,0,27,131,38,33,9,0,0,2,0,0,1,1,1,0,2,8,1,0,0,0,5,5,1.5,1.3043478259999999,1.0
20170420NCLT0,20170420,NC,LT,0,T,0,W,1,27,164,40,32,8,1,0,0,0,1,1,0,5,0,2,6,2,0,0,0,4,4,1.0,1.0909090909999999,2.25
20170420SSOB0,20170420,OB,SS,0,B,0,W,0,27,141,36,31,5,1,0,0,0,0,1,0,4,0,0,6,1,0,0,0,2,2,2.0,1.0,1.5
20170420SSOB0,20170420,SS,OB,0,T,0,L,0,24,155,36,32,8,4,0,0,0,0,0,0,4,0,0,9,0,0,0,0,4,4,2.25,1.5,6.0
20170420WOSK0,20170420,SK,WO,0,B,0,L,0,27,190,44,38,11,3,0,1,0,0,1,0,4,0,1,8,0,0,0,2,5,4,1.714285714,1.6666666669999999,4.0
20170420WOSK0,20170420,WO,SK,0,T,0,W,0,27,140,36,33,6,0,0,1,0,0,0,0,2,0,1,10,1,0,0,0,3,3,2.0,0.8888888890000001,0.0
20170421HHKT0,20170421,KT,HH,0,B,0,L,0,27,119,37,34,10,2,0,2,0,0,3,0,0,0,0,4,0,0,0,0,7,7,3.0,1.2272727270000001,3.0
20170421HHKT0,20170421,HH,KT,0,T,0,W,1,27,115,35,32,8,2,0,0,1,1,2,0,1,0,0,7,0,0,1,0,2,2,1.285714286,1.285714286,1.0
20170421HTLG0,20170421,LG,HT,0,B,0,W,2,27,162,36,33,8,2,0,1,0,0,0,0,3,0,0,10,2,0,0,0,2,2,0.428571429,1.25,1.875
20170421HTLG0,20170421,HT,LG,0,T,0,L,0,24,132,35,31,10,2,0,2,0,0,2,0,2,0,0,7,1,0,0,0,6,5,2.142857143,1.434782609,1.875
20170421LTWO0,20170421,WO,LT,0,B,0,W,1,27,121,32,30,4,0,1,0,1,0,0,0,2,0,0,8,1,0,0,0,1,1,0.0,0.375,1.0
20170421LTWO0,20170421,LT,WO,0,T,0,L,0,24,137,34,32,8,2,0,3,2,2,0,0,1,0,1,8,0,0,0,0,4,4,0.5,1.043478261,1.125
20170421NCSS0,20170421,SS,NC,0,B,0,D,0,36,202,48,39,8,2,0,0,1,0,2,0,4,1,3,13,2,0,0,0,4,4,1.0,0.771428571,0.4
20170421NCSS0,20170421,NC,SS,0,T,0,D,0,36,181,49,44,7,1,0,0,2,1,1,0,4,2,0,15,0,2,0,1,4,2,1.2,1.0,1.25
20170421OBSK0,20170421,SK,OB,0,B,0,W,0,27,135,39,36,10,2,0,1,0,0,0,1,2,0,0,7,0,0,0,0,4,4,1.125,1.5,3.5
20170421OBSK0,20170421,OB,SK,0,T,0,L,0,24,163,41,33,11,2,0,3,0,1,2,1,4,0,1,7,1,1,0,0,9,8,1.875,1.9090909090000001,2.333333333
20170422HHKT0,20170422,KT,HH,0,B,0,W,2,27,149,44,42,17,3,0,0,2,0,0,0,2,0,0,7,2,0,0,0,9,9,2.333333333,1.428571429,3.0
20170422HHKT0,20170422,HH,KT,0,T,0,L,0,24,161,41,39,13,4,0,2,1,0,0,0,2,0,0,4,0,1,0,0,11,9,2.1,2.1176470590000003,2.0
20170422HTLG0,20170422,LG,HT,0,B,0,L,0,27,138,39,34,10,1,0,2,1,1,0,1,2,0,2,9,0,1,0,0,5,5,0.0,1.3043478259999999,3.0
20170422HTLG0,20170422,HT,LG,0,T,0,W,1,27,138,38,38,12,1,0,0,1,1,0,0,0,0,0,11,1,1,0,0,4,4,2.4,1.2272727270000001,0.6
